,addr_pct_cd,boro_nm,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_num,cmplnt_to_dt,cmplnt_to_tm,crm_atpt_cptd_cd,hadevelopt,housing_psa,juris_desc,jurisdiction_code,ky_cd,lat_lon.latitude,lat_lon.longitude,latitude,law_cat_cd,loc_of_occur_desc,longitude,ofns_desc,parks_nm,patrol_boro,pd_cd,pd_desc,prem_typ_desc,rpt_dt,station_name,susp_age_group,susp_race,susp_sex,transit_district,vic_age_group,vic_race,vic_sex,x_coord_cd,y_coord_cd
7032,77,BROOKLYN,2018-01-15T00:00:00.000,18:50:00,397886436,2018-01-15T00:00:00.000,19:00:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.676204100999996,-73.937383312,40.676204101000046,MISDEMEANOR,INSIDE,-73.93738331199995,PETIT LARCENY,,PATROL BORO BKLYN NORTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,2018-01-15T00:00:00.000,,UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,F,1001619.0,185639.0
7033,67,BROOKLYN,2018-01-15T00:00:00.000,15:30:00,635369589,2018-01-18T00:00:00.000,15:40:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,365,40.65076912,-73.950478137,40.650769120000064,MISDEMEANOR,FRONT OF,-73.95047813699995,ADMINISTRATIVE CODE,,PATROL BORO BKLYN SOUTH,878.0,"ADM.CODE,UNCLASSIFIED MISDEMEA",RESIDENCE - APT. HOUSE,2018-01-18T00:00:00.000,,UNKNOWN,BLACK,F,,25-44,BLACK,F,997992.0,176370.0
7034,105,QUEENS,2018-01-15T00:00:00.000,19:35:00,682887999,2018-01-15T00:00:00.000,20:00:00,ATTEMPTED,,,N.Y. POLICE DEPT,0.0,107,40.679915131,-73.74348285399999,40.67991513100003,FELONY,REAR OF,-73.74348285399995,BURGLARY,,PATROL BORO QUEENS SOUTH,223.0,"BURGLARY,RESIDENCE,NIGHT",RESIDENCE-HOUSE,2018-01-15T00:00:00.000,,UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,1055399.0,187089.0
7035,105,QUEENS,2018-01-15T00:00:00.000,02:14:00,309158086,2018-01-15T00:00:00.000,02:18:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,109,40.728919306,-73.726325635,40.72891930600008,FELONY,FRONT OF,-73.72632563499997,GRAND LARCENY,,PATROL BORO QUEENS SOUTH,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",RESIDENCE-HOUSE,2018-01-15T00:00:00.000,,UNKNOWN,BLACK,M,,25-44,UNKNOWN,F,1060102.0,204957.0
7036,23,MANHATTAN,2018-01-15T00:00:00.000,16:20:00,773792838,2018-01-15T00:00:00.000,16:24:00,ATTEMPTED,,,N.Y. POLICE DEPT,0.0,107,40.79287444,-73.940802003,40.79287444000005,FELONY,INSIDE,-73.940802003,BURGLARY,,PATROL BORO MAN NORTH,221.0,"BURGLARY,RESIDENCE,DAY",RESIDENCE - APT. HOUSE,2018-01-15T00:00:00.000,,UNKNOWN,WHITE HISPANIC,M,,25-44,ASIAN / PACIFIC ISLANDER,F,1000642.0,228145.0
7037,61,BROOKLYN,2018-01-15T00:00:00.000,19:50:00,668835850,2018-01-15T00:00:00.000,19:53:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,235,40.607114132,-73.968636542,40.60711413200005,MISDEMEANOR,,-73.96863654199996,DANGEROUS DRUGS,,PATROL BORO BKLYN SOUTH,567.0,"MARIJUANA, POSSESSION 4 & 5",STREET,2018-01-15T00:00:00.000,,25-44,WHITE,M,,UNKNOWN,UNKNOWN,E,992959.0,160463.0
7038,9,MANHATTAN,2018-01-15T00:00:00.000,12:35:00,772402877,2018-01-15T00:00:00.000,12:55:00,COMPLETED,,,N.Y. TRANSIT POLICE,1.0,109,40.723658594,-73.9910218,40.72365859400003,FELONY,,-73.99102179999993,GRAND LARCENY,,PATROL BORO MAN SOUTH,419.0,"LARCENY,GRAND FROM PERSON,UNCL",TRANSIT - NYC SUBWAY,2018-01-15T00:00:00.000,2 AVENUE,25-44,BLACK,M,4.0,25-44,WHITE HISPANIC,F,986739.0,202922.0
7039,42,BRONX,2018-01-15T00:00:00.000,20:30:00,698943085,,,COMPLETED,,,N.Y. POLICE DEPT,0.0,578,40.826188981,-73.90973778899999,40.82618898100003,VIOLATION,FRONT OF,-73.90973778899995,HARRASSMENT 2,,PATROL BORO BRONX,637.0,"HARASSMENT,SUBD 1,CIVILIAN",STREET,2018-01-15T00:00:00.000,,UNKNOWN,UNKNOWN,M,,45-64,BLACK HISPANIC,M,1009231.0,240290.0
7040,104,QUEENS,2018-01-15T00:00:00.000,12:00:00,907254799,2018-01-16T00:00:00.000,12:00:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.708322733,-73.90444735199999,40.708322733000045,MISDEMEANOR,INSIDE,-73.90444735199995,PETIT LARCENY,,PATROL BORO QUEENS NORTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,2018-01-30T00:00:00.000,,,,,,25-44,WHITE,F,1010742.0,197349.0
7041,66,BROOKLYN,2018-01-15T00:00:00.000,09:20:00,317081315,2018-01-15T00:00:00.000,12:30:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,578,40.638112063,-73.98891467899999,40.638112063000044,VIOLATION,INSIDE,-73.98891467899993,HARRASSMENT 2,,PATROL BORO BKLYN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2018-01-15T00:00:00.000,,25-44,WHITE,M,,25-44,WHITE,M,987327.0,171755.0
7042,115,QUEENS,2018-01-15T00:00:00.000,19:25:00,164582804,,,COMPLETED,,,N.Y. POLICE DEPT,0.0,578,40.75507777,-73.890014726,40.75507777000007,VIOLATION,,-73.89001472599993,HARRASSMENT 2,,PATROL BORO QUEENS NORTH,637.0,"HARASSMENT,SUBD 1,CIVILIAN",STREET,2018-01-15T00:00:00.000,,25-44,WHITE HISPANIC,M,,65+,WHITE HISPANIC,M,1014722.0,214388.0
7043,63,BROOKLYN,2018-01-15T00:00:00.000,12:00:00,793066396,2018-01-15T00:00:00.000,12:30:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,344,40.62754142,-73.919124468,40.62754142000005,MISDEMEANOR,INSIDE,-73.91912446799995,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,101.0,ASSAULT 3,RESIDENCE-HOUSE,2018-01-15T00:00:00.000,,18-24,UNKNOWN,M,,18-24,BLACK,M,1006700.0,167914.0
7044,17,MANHATTAN,2018-01-15T00:00:00.000,03:00:00,682779247,2018-01-15T00:00:00.000,03:05:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.754264999,-73.971909562,40.754264999000036,MISDEMEANOR,INSIDE,-73.97190956199995,PETIT LARCENY,,PATROL BORO MAN SOUTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,2018-01-15T00:00:00.000,,45-64,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,D,992033.0,214074.0
7045,60,BROOKLYN,2018-01-15T00:00:00.000,16:45:00,576871830,2018-01-15T00:00:00.000,17:00:00,COMPLETED,,"38,621",N.Y. HOUSING POLICE,2.0,126,40.574627929,-73.991970544,40.57462792900003,FELONY,INSIDE,-73.99197054399998,MISCELLANEOUS PENAL LAW,,PATROL BORO BKLYN SOUTH,198.0,CRIMINAL CONTEMPT 1,RESIDENCE - PUBLIC HOUSING,2018-01-15T00:00:00.000,,<18,BLACK,M,,25-44,BLACK,F,986481.0,148626.0
7046,114,QUEENS,2018-01-15T00:00:00.000,12:00:00,694492370,2018-03-01T00:00:00.000,12:00:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.769880217,-73.92408176800001,40.76988021700004,MISDEMEANOR,,-73.92408176799995,PETIT LARCENY,,PATROL BORO QUEENS NORTH,349.0,"LARCENY,PETIT OF LICENSE PLATE",STREET,2018-03-02T00:00:00.000,,UNKNOWN,UNKNOWN,U,,25-44,WHITE,M,1005279.0,219771.0
7047,61,BROOKLYN,2018-01-15T00:00:00.000,10:45:00,319465923,2018-01-15T00:00:00.000,10:50:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,578,40.596073539,-73.975782193,40.59607353900003,VIOLATION,INSIDE,-73.97578219299999,HARRASSMENT 2,,PATROL BORO BKLYN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2018-01-15T00:00:00.000,,25-44,WHITE,M,,18-24,WHITE,F,990976.0,156440.0
7048,32,MANHATTAN,2018-01-15T00:00:00.000,19:00:00,238075357,2018-01-15T00:00:00.000,19:10:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,233,40.815732053000005,-73.945420411,40.81573205300003,MISDEMEANOR,FRONT OF,-73.94542041099999,SEX CRIMES,,PATROL BORO MAN NORTH,681.0,"CHILD, ENDANGERING WELFARE",RESIDENCE - APT. HOUSE,2018-01-15T00:00:00.000,,25-44,BLACK,M,,<18,BLACK,M,999358.0,236472.0
7049,48,BRONX,2018-01-15T00:00:00.000,19:30:00,179184115,2018-01-15T00:00:00.000,19:52:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,344,40.841127338,-73.873493335,40.84112733800004,MISDEMEANOR,INSIDE,-73.87349333499998,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101.0,ASSAULT 3,RESIDENCE - APT. HOUSE,2018-01-15T00:00:00.000,,25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,1019254.0,245745.0
7050,109,QUEENS,2018-01-15T00:00:00.000,16:00:00,712124432,2018-01-15T00:00:00.000,16:05:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,578,40.758624675,-73.829670268,40.75862467500008,VIOLATION,INSIDE,-73.82967026799997,HARRASSMENT 2,,PATROL BORO QUEENS NORTH,637.0,"HARASSMENT,SUBD 1,CIVILIAN",FOOD SUPERMARKET,2018-01-15T00:00:00.000,,UNKNOWN,BLACK,M,,25-44,ASIAN / PACIFIC ISLANDER,F,1031438.0,215707.0
7051,83,BROOKLYN,2018-01-15T00:00:00.000,11:38:00,477634067,2018-01-16T00:00:00.000,10:00:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.68636981,-73.914592848,40.68636981000003,MISDEMEANOR,FRONT OF,-73.91459284799998,PETIT LARCENY,,PATROL BORO BKLYN NORTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,2018-01-16T00:00:00.000,,,,,,25-44,WHITE HISPANIC,F,1007937.0,189348.0
7052,73,BROOKLYN,2018-01-15T00:00:00.000,11:30:00,959494360,2018-01-15T00:00:00.000,12:00:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,578,40.674366695,-73.918072688,40.67436669500006,VIOLATION,INSIDE,-73.91807268799994,HARRASSMENT 2,,PATROL BORO BKLYN NORTH,637.0,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,2018-01-15T00:00:00.000,,25-44,BLACK,M,,UNKNOWN,UNKNOWN,F,1006976.0,184974.0
7053,6,MANHATTAN,2018-01-15T00:00:00.000,22:02:00,267051243,2018-01-15T00:00:00.000,22:45:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,344,40.728615975,-74.000059175,40.728615975000025,MISDEMEANOR,INSIDE,-74.00005917499993,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO MAN SOUTH,101.0,ASSAULT 3,BAR/NIGHT CLUB,2018-01-15T00:00:00.000,,45-64,WHITE,F,,25-44,WHITE,M,984234.0,204728.0
7054,101,QUEENS,2018-01-15T00:00:00.000,00:00:00,877594629,2018-01-16T00:00:00.000,21:15:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,351,40.597219023,-73.77590630600001,40.597219023000044,MISDEMEANOR,INSIDE,-73.77590630599997,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO QUEENS SOUTH,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - APT. HOUSE,2018-01-16T00:00:00.000,,UNKNOWN,UNKNOWN,U,,18-24,BLACK,M,1046483.0,156936.0
7055,67,BROOKLYN,2018-01-15T00:00:00.000,09:50:00,780376106,2018-01-15T00:00:00.000,10:04:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,113,40.641135477,-73.945624473,40.641135477000034,FELONY,,-73.94562447299995,FORGERY,,PATROL BORO BKLYN SOUTH,723.0,"FORGERY,DRIVERS LICENSE",STREET,2018-01-15T00:00:00.000,,25-44,BLACK HISPANIC,M,,UNKNOWN,UNKNOWN,E,999341.0,172861.0
7056,121,STATEN ISLAND,2018-01-15T00:00:00.000,19:20:00,164918949,2018-01-15T00:00:00.000,19:37:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.575803739,-74.169812399,40.57580373900004,MISDEMEANOR,INSIDE,-74.16981239899997,PETIT LARCENY,,PATROL BORO STATEN ISLAND,333.0,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,2018-01-15T00:00:00.000,,,,,,UNKNOWN,UNKNOWN,D,937077.0,149100.0
7057,1,MANHATTAN,2018-01-15T00:00:00.000,19:30:00,601640238,2018-01-16T00:00:00.000,06:30:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,109,40.719604895,-74.003006506,40.71960489500003,FELONY,FRONT OF,-74.00300650599996,GRAND LARCENY,,PATROL BORO MAN SOUTH,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",STREET,2018-01-16T00:00:00.000,,,,,,45-64,WHITE,M,983417.0,201445.0
7058,30,MANHATTAN,2018-01-15T00:00:00.000,11:25:00,165854070,2018-01-15T00:00:00.000,11:26:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,578,40.824442278,-73.954590789,40.82444227800004,VIOLATION,INSIDE,-73.95459078899995,HARRASSMENT 2,,PATROL BORO MAN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2018-01-15T00:00:00.000,,25-44,BLACK,M,,65+,WHITE,M,996818.0,239644.0
7059,20,MANHATTAN,2018-01-15T00:00:00.000,13:50:00,274708021,2018-01-15T00:00:00.000,13:55:00,COMPLETED,,,N.Y. TRANSIT POLICE,1.0,111,40.783852245,-73.979989319,40.78385224500005,FELONY,,-73.97998931899998,POSSESSION OF STOLEN PROPERTY,,PATROL BORO MAN NORTH,494.0,"STOLEN PROPERTY 2,1,POSSESSION",TRANSIT - NYC SUBWAY,2018-01-15T00:00:00.000,79 STREET,,,,1.0,45-64,BLACK,M,989792.0,224853.0
7060,28,MANHATTAN,2018-01-15T00:00:00.000,20:55:00,413024789,2018-01-15T00:00:00.000,21:15:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,348,40.807780621999996,-73.945484727,40.807780622000045,MISDEMEANOR,,-73.94548472699995,VEHICLE AND TRAFFIC LAWS,,PATROL BORO MAN NORTH,916.0,LEAVING SCENE-ACCIDENT-PERSONA,STREET,2018-01-15T00:00:00.000,,,,,,18-24,WHITE,M,999342.0,233575.0
7061,6,MANHATTAN,2018-01-15T00:00:00.000,17:09:00,219067719,2018-01-15T00:00:00.000,17:14:00,COMPLETED,,,N.Y. TRANSIT POLICE,1.0,678,40.731714801,-74.000957613,40.73171480100008,VIOLATION,,-74.00095761299998,MISCELLANEOUS PENAL LAW,,PATROL BORO MAN SOUTH,566.0,"MARIJUANA, POSSESSION",TRANSIT - NYC SUBWAY,2018-01-15T00:00:00.000,W. 4 STREET,18-24,BLACK,M,2.0,UNKNOWN,UNKNOWN,E,983985.0,205857.0
7062,104,QUEENS,2018-01-15T00:00:00.000,09:30:00,776114282,2018-01-15T00:00:00.000,10:54:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,351,40.699793096,-73.909194838,40.699793096000064,MISDEMEANOR,FRONT OF,-73.90919483799998,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO QUEENS NORTH,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",DEPARTMENT STORE,2018-01-15T00:00:00.000,,25-44,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,D,1009429.0,194240.0
7063,114,QUEENS,2018-01-15T00:00:00.000,21:59:00,150382931,2018-01-19T00:00:00.000,15:00:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,361,40.773149100000005,-73.91233697,40.77314910000007,MISDEMEANOR,INSIDE,-73.91233696999996,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO QUEENS NORTH,639.0,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,2018-01-19T00:00:00.000,,25-44,WHITE,M,,25-44,WHITE,F,1008531.0,220965.0
7064,67,BROOKLYN,2018-01-15T00:00:00.000,23:15:00,308367480,2018-01-15T00:00:00.000,23:17:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,344,40.641875804,-73.933704114,40.64187580400005,MISDEMEANOR,INSIDE,-73.93370411399997,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,101.0,ASSAULT 3,GROCERY/BODEGA,2018-01-15T00:00:00.000,,UNKNOWN,BLACK,M,,25-44,ASIAN / PACIFIC ISLANDER,M,1002649.0,173133.0
7065,44,BRONX,2018-01-15T00:00:00.000,00:10:00,725113405,2018-01-15T00:00:00.000,00:20:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,105,40.839105179,-73.924414769,40.83910517900005,FELONY,FRONT OF,-73.92441476899995,ROBBERY,,PATROL BORO BRONX,386.0,"ROBBERY,PERSONAL ELECTRONIC DEVICE",PRIVATE/PAROCHIAL SCHOOL,2018-01-15T00:00:00.000,,UNKNOWN,BLACK,M,,18-24,BLACK HISPANIC,F,1005165.0,244992.0
7066,103,QUEENS,2018-01-15T00:00:00.000,08:30:00,192988904,,,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.713581574,-73.7556286,40.713581574000045,MISDEMEANOR,INSIDE,-73.75562859999997,PETIT LARCENY,,PATROL BORO QUEENS SOUTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",STORAGE FACILITY,2018-01-16T00:00:00.000,,45-64,BLACK,M,,25-44,BLACK,F,1051996.0,199345.0
7067,70,BROOKLYN,2018-01-15T00:00:00.000,21:30:00,527613592,2018-01-15T00:00:00.000,21:45:00,ATTEMPTED,,,N.Y. POLICE DEPT,0.0,105,40.647020039000004,-73.958124133,40.64702003900004,FELONY,INSIDE,-73.95812413299996,ROBBERY,,PATROL BORO BKLYN SOUTH,367.0,"ROBBERY, CHAIN STORE",CHAIN STORE,2018-01-15T00:00:00.000,,45-64,BLACK,F,,UNKNOWN,UNKNOWN,D,995871.0,175003.0
7068,72,BROOKLYN,2018-01-15T00:00:00.000,19:00:00,971578208,2018-01-15T00:00:00.000,19:15:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,344,40.649129892,-74.007925985,40.649129892000076,MISDEMEANOR,INSIDE,-74.00792598499999,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,101.0,ASSAULT 3,RESIDENCE - APT. HOUSE,2018-01-15T00:00:00.000,,18-24,WHITE HISPANIC,M,,18-24,WHITE HISPANIC,M,982051.0,175769.0
7069,34,MANHATTAN,2018-01-15T00:00:00.000,02:55:00,704653703,2018-01-15T00:00:00.000,03:04:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,353,40.863425166,-73.923136229,40.86342516600007,MISDEMEANOR,,-73.92313622899997,UNAUTHORIZED USE OF A VEHICLE,,PATROL BORO MAN NORTH,462.0,UNAUTHORIZED USE VEHICLE 3,STREET,2018-01-15T00:00:00.000,,18-24,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,D,1005511.0,253853.0
7070,18,MANHATTAN,2018-01-15T00:00:00.000,22:50:00,691572692,2018-01-15T00:00:00.000,23:10:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,344,40.769830291,-73.986192304,40.76983029100006,MISDEMEANOR,INSIDE,-73.98619230399999,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO MAN SOUTH,101.0,ASSAULT 3,HOSPITAL,2018-01-16T00:00:00.000,,25-44,WHITE,M,,25-44,WHITE HISPANIC,M,988075.0,219744.0
7071,72,BROOKLYN,2018-01-15T00:00:00.000,09:00:00,463310541,2018-01-15T00:00:00.000,10:00:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,578,40.666718534,-73.993422952,40.66671853400004,VIOLATION,FRONT OF,-73.99342295199995,HARRASSMENT 2,,PATROL BORO BKLYN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2018-01-17T00:00:00.000,,,,,,25-44,ASIAN / PACIFIC ISLANDER,M,986075.0,182177.0
7072,23,MANHATTAN,2018-01-15T00:00:00.000,17:57:00,787620340,2018-01-16T00:00:00.000,14:58:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,109,40.79779899,-73.947508258,40.79779899000005,FELONY,INSIDE,-73.94750825799997,GRAND LARCENY,,PATROL BORO MAN NORTH,418.0,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",RESIDENCE - APT. HOUSE,2018-01-16T00:00:00.000,,,,,,45-64,WHITE HISPANIC,M,998784.0,229938.0
7073,63,BROOKLYN,2018-01-15T00:00:00.000,00:00:00,422687761,2018-01-15T00:00:00.000,00:45:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,106,40.613403042,-73.919199225,40.61340304200007,FELONY,INSIDE,-73.91919922499993,FELONY ASSAULT,,PATROL BORO BKLYN SOUTH,105.0,STRANGULATION 1ST,RESIDENCE-HOUSE,2018-01-15T00:00:00.000,,,,,,25-44,WHITE HISPANIC,F,1006684.0,162763.0
7074,49,BRONX,2018-01-15T00:00:00.000,16:40:00,833866387,2018-01-15T00:00:00.000,16:45:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,348,40.869432394,-73.85182515300001,40.86943239400005,MISDEMEANOR,,-73.85182515299994,VEHICLE AND TRAFFIC LAWS,,PATROL BORO BRONX,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",STREET,2018-01-15T00:00:00.000,,18-24,BLACK,M,,UNKNOWN,UNKNOWN,E,1025232.0,256067.0
7075,26,MANHATTAN,2018-01-15T00:00:00.000,13:30:00,850765772,2018-01-18T00:00:00.000,22:49:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,109,40.809922168,-73.960586457,40.80992216800007,FELONY,INSIDE,-73.96058645699995,GRAND LARCENY,,PATROL BORO MAN NORTH,424.0,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",,2018-01-22T00:00:00.000,,UNKNOWN,UNKNOWN,U,,25-44,UNKNOWN,F,995161.0,234353.0
7076,6,MANHATTAN,2018-01-15T00:00:00.000,22:30:00,758551829,2018-01-15T00:00:00.000,22:40:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,105,40.736641636,-73.999229243,40.73664163600006,FELONY,FRONT OF,-73.99922924299993,ROBBERY,,PATROL BORO MAN SOUTH,384.0,"ROBBERY,POCKETBOOK/CARRIED BAG",STREET,2018-01-15T00:00:00.000,,25-44,BLACK,M,,25-44,WHITE,F,984464.0,207652.0
7077,42,BRONX,2018-01-15T00:00:00.000,14:30:00,350898443,,,COMPLETED,,,N.Y. POLICE DEPT,0.0,578,40.839642483,-73.904967094,40.83964248300003,VIOLATION,INSIDE,-73.90496709399997,HARRASSMENT 2,,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2018-01-18T00:00:00.000,,25-44,UNKNOWN,F,,25-44,BLACK HISPANIC,F,1010546.0,245193.0
7078,108,QUEENS,2018-01-15T00:00:00.000,11:15:00,540153151,2018-01-15T00:00:00.000,15:30:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,109,40.74803242,-73.92057340000001,40.74803242000007,FELONY,INSIDE,-73.92057339999997,GRAND LARCENY,,PATROL BORO QUEENS NORTH,409.0,"LARCENY,GRAND BY EXTORTION",FACTORY/WAREHOUSE,2018-01-16T00:00:00.000,,UNKNOWN,UNKNOWN,M,,65+,WHITE HISPANIC,F,1006258.0,211812.0
7079,94,BROOKLYN,2018-01-15T00:00:00.000,12:30:00,144980296,2018-01-15T00:00:00.000,15:00:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,110,40.736241607,-73.95134558699999,40.73624160700007,FELONY,FRONT OF,-73.95134558699993,GRAND LARCENY OF MOTOR VEHICLE,,PATROL BORO BKLYN NORTH,441.0,"LARCENY,GRAND OF AUTO",STREET,2018-01-15T00:00:00.000,,,,,,18-24,UNKNOWN,M,997734.0,207510.0
7080,115,QUEENS,2018-01-15T00:00:00.000,18:00:00,997078223,2018-01-15T00:00:00.000,18:02:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,121,40.754084904,-73.890785165,40.75408490400008,FELONY,FRONT OF,-73.89078516499995,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO QUEENS NORTH,267.0,"MISCHIEF, CRIMINAL 3 & 2, OF M",STREET,2018-01-15T00:00:00.000,,25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,M,1014509.0,214026.0
7081,112,QUEENS,2018-01-15T00:00:00.000,16:25:00,273315490,2018-01-15T00:00:00.000,17:08:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,126,40.735331747,-73.857247247,40.73533174700003,FELONY,INSIDE,-73.85724724699999,MISCELLANEOUS PENAL LAW,,PATROL BORO QUEENS NORTH,198.0,CRIMINAL CONTEMPT 1,RESIDENCE - APT. HOUSE,2018-01-15T00:00:00.000,,25-44,WHITE,M,,25-44,WHITE,F,1023812.0,207207.0
7082,120,STATEN ISLAND,2018-01-15T00:00:00.000,08:30:00,859593523,2018-01-15T00:00:00.000,08:35:00,COMPLETED,STAPLETON,"1,292",N.Y. HOUSING POLICE,2.0,344,40.621415599,-74.080078505,40.62141559900005,MISDEMEANOR,FRONT OF,-74.08007850499997,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO STATEN ISLAND,101.0,ASSAULT 3,RESIDENCE - PUBLIC HOUSING,2018-01-15T00:00:00.000,,25-44,BLACK,M,,25-44,WHITE HISPANIC,F,962020.0,165682.0
7083,47,BRONX,2018-01-15T00:00:00.000,20:00:00,116470497,,,COMPLETED,,,N.Y. POLICE DEPT,0.0,126,40.874278321,-73.86658173100001,40.87427832100008,FELONY,INSIDE,-73.86658173099994,MISCELLANEOUS PENAL LAW,,PATROL BORO BRONX,198.0,CRIMINAL CONTEMPT 1,RESIDENCE - APT. HOUSE,2018-01-16T00:00:00.000,,25-44,UNKNOWN,M,,25-44,BLACK,F,1021148.0,257826.0
7084,47,BRONX,2018-01-15T00:00:00.000,18:10:00,725942318,2018-01-15T00:00:00.000,18:15:00,COMPLETED,,897,N.Y. HOUSING POLICE,2.0,235,40.886141362,-73.84499602,40.886141362000046,MISDEMEANOR,FRONT OF,-73.84499601999994,DANGEROUS DRUGS,,PATROL BORO BRONX,567.0,"MARIJUANA, POSSESSION 4 & 5",RESIDENCE - PUBLIC HOUSING,2018-01-15T00:00:00.000,,25-44,BLACK,M,,UNKNOWN,UNKNOWN,E,1027110.0,262158.0
7085,43,BRONX,2018-01-15T00:00:00.000,02:00:00,934854552,2018-01-15T00:00:00.000,10:00:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.831587260999996,-73.876532434,40.83158726100004,MISDEMEANOR,INSIDE,-73.87653243399996,PETIT LARCENY,,PATROL BORO BRONX,338.0,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,2018-01-15T00:00:00.000,,UNKNOWN,UNKNOWN,U,,<18,BLACK,M,1018418.0,242268.0
